amenity,name,geometry,icon,color
restaurant,Los Pinos,POINT (-97.9263741 30.4119483),cutlery,green
bar,Frogs,POINT (-97.927152 30.4119737),beer,green
bar,Haymaker,POINT (-97.7175883 30.284794),beer,green
cafe,Summer Moon Coffee,POINT (-97.8005584 30.2731462),coffee,green
cafe,Cherrywood Coffee House,POINT (-97.7160528 30.2935486),coffee,green
cafe,Mikki's Replay Cafe,POINT (-97.7213963 30.3701302),coffee,green
restaurant,Mi Tradición Panadería,POINT (-97.7194319 30.3635213),cutlery,green
restaurant,Sea Dragon,POINT (-97.7198348 30.3659072),cutlery,green
restaurant,Chili's,POINT (-97.7271869 30.3723167),cutlery,green
cafe,Signature Cafe,POINT (-97.7469768 30.4019782),coffee,green
cafe,Starbucks,POINT (-97.7468743 30.401983),coffee,green
restaurant,Serranos Cocina y Cantina,POINT (-97.8218798 30.236068),cutlery,green
cafe,San Francisco Bakery & Cafe,POINT (-97.7356985 30.3595801),coffee,green
restaurant,V Cafe,POINT (-97.8112295 30.4475633),cutlery,green
restaurant,El Nuevo Mexico,POINT (-97.7146892 30.3479738),cutlery,green
restaurant,Cabo Bob's Burritos,POINT (-97.7889237 30.4473688),cutlery,green
restaurant,Newk's,POINT (-97.7510323 30.3951748),cutlery,green
bar,Common Interest,POINT (-97.7291769 30.3662779),beer,green
restaurant,Sarovar,POINT (-97.7289338 30.3654581),cutlery,green
restaurant,Yummi's Tacos,POINT (-97.7603485 30.4284769),cutlery,green
restaurant,Austin Diner,POINT (-97.7402185 30.3246632),cutlery,green
restaurant,Shogun,POINT (-97.5960728 30.4691241),cutlery,green
pub,Little Woodrow's,POINT (-97.7447668 30.4454662),beer,green
restaurant,Peace Bakery - Deli,POINT (-97.6871477 30.3818245),cutlery,green
restaurant,Tsukimi All-You-Can-Eat Sushi,POINT (-97.6760209 30.4041738),cutlery,green
library,Garfield Library,POINT (-97.5605691 30.1878834),book,orange
bar,CU29 Cocktail Bar,POINT (-97.741148 30.269053),beer,green
cafe,Slake Cafe,POINT (-97.741283 30.268835),coffee,green
restaurant,Home Slice Pizza,POINT (-97.7495768 30.2492274),cutlery,green
restaurant,More Home Slice Pizza,POINT (-97.7496114 30.2489829),cutlery,green
restaurant,ATX EATS,POINT (-97.7234419 30.3309837),cutlery,green
bar,Dive,POINT (-97.7421243 30.2798438),beer,green
restaurant,Clay Pit,POINT (-97.7423871 30.2790333),cutlery,green
cafe,Arturo's,POINT (-97.7419273 30.2797199),coffee,green
restaurant,Big Country Grill,POINT (-97.557858 30.3412381),cutlery,green
restaurant,Sobani,POINT (-97.9447599 30.3815593),cutlery,green
restaurant,Caribbean Food Trailer,POINT (-97.7130932 30.2771154),cutlery,green
restaurant,Stubb's,POINT (-97.7593133 30.2733072),cutlery,green
restaurant,A+A Sichuan China,POINT (-97.7890813 30.4444398),cutlery,green
restaurant,Bombay Bistro,POINT (-97.795414 30.235927),cutlery,green
restaurant,Brooklyn Heights Pizzeria,POINT (-97.7775791 30.4993452),cutlery,green
restaurant,Ng Cafe,POINT (-97.6756443 30.4114118),cutlery,green
restaurant,Saffron,POINT (-97.7556362 30.3549924),cutlery,green
restaurant,Nanami Sushi Bar & Grill,POINT (-97.8429024 30.193437),cutlery,green
restaurant,Xing Long Chinese Cuisine,POINT (-97.7918378 30.4467738),cutlery,green
restaurant,Super China,POINT (-97.7455341 30.417508),cutlery,green
restaurant,Sushi.com,POINT (-97.7269717 30.4929898),cutlery,green
restaurant,Thai Passion - South,POINT (-97.7879909 30.1666541),cutlery,green
restaurant,Thai Spoon,POINT (-97.6540163 30.4952762),cutlery,green
restaurant,Raku Sushi & Asian Bistro,POINT (-97.7449482 30.2866355),cutlery,green
restaurant,Umi Sushi Bar & Grill,POINT (-97.7636875 30.2003347),cutlery,green
cafe,YaYa Cafe,POINT (-97.7385591 30.3026246),coffee,green
restaurant,IM Thai Cuisine Buda,POINT (-97.8224767 30.0881794),cutlery,green
cafe,Summer Moon,POINT (-97.8698127 30.20047),coffee,green
restaurant,Pizza Press,POINT (-97.742035 30.2906805),cutlery,green
restaurant,Taqueria La Escondida 2,POINT (-97.9566888 30.2223583),cutlery,green
restaurant,Villa Mexico,POINT (-97.7678877 30.2152705),cutlery,green
cafe,Starbucks,POINT (-97.7925576 30.2376538),coffee,green
restaurant,Gatti's Pizza,POINT (-97.8336133 30.1426786),cutlery,green
restaurant,Jason's Deli,POINT (-97.7213595 30.3010767),cutlery,green
restaurant,Pizza Hut,POINT (-97.8224814 30.088252),cutlery,green
restaurant,Mr Gatti's Pizza,POINT (-97.7390819 30.3587973),cutlery,green
restaurant,Bento Teppanyaki,POINT (-97.7082733 30.3059317),cutlery,green
cafe,Starbucks,POINT (-97.7080023 30.3058211),coffee,green
restaurant,Pad Thai,POINT (-97.7081858 30.3058963),cutlery,green
restaurant,Rudino's Grinders,POINT (-97.8265282 30.4526411),cutlery,green
restaurant,Godavari,POINT (-97.8141067 30.4623512),cutlery,green
restaurant,Stuffed Cajun,POINT (-97.815913 30.4626411),cutlery,green
restaurant,Pokeatery,POINT (-97.7081023 30.3055072),cutlery,green
restaurant,Chi'Lantro,POINT (-97.7082369 30.3052883),cutlery,green
place_of_worship,Saint Vincent de Paul Catholic Church,POINT (-97.7639164 30.4889714),institution,orange
restaurant,Flores Mexican,POINT (-97.865479 30.2330122),cutlery,green
cafe,Starbucks,POINT (-97.8373142 30.2221147),coffee,green
restaurant,Jack Allen's,POINT (-97.8826499 30.2436161),cutlery,green
restaurant,Foreign & Domestic,POINT (-97.7195557 30.3170802),cutlery,green
restaurant,Hecho En Mexico,POINT (-97.8633323 30.2284117),cutlery,green
cafe,Corner Bakery,POINT (-97.750673 30.393758),coffee,green
restaurant,Pizza Hut,POINT (-97.7641522 30.4304857),cutlery,green
restaurant,Pollo Regio,POINT (-97.7185807 30.3626624),cutlery,green
restaurant,El Chile Café y Cantina,POINT (-97.721778 30.2840559),cutlery,green
restaurant,Taco Mex,POINT (-97.7149412 30.2847133),cutlery,green
restaurant,Taqueria Los Altos,POINT (-97.7216786 30.2909325),cutlery,green
restaurant,Country Boyz,POINT (-97.6871767 30.2792485),cutlery,green
cafe,Shahi Cafe,POINT (-97.6790975 30.4071439),coffee,green
bar,The Jackalope,POINT (-97.7390069 30.267129),beer,green
restaurant,Salty Sow,POINT (-97.7212605 30.2837405),cutlery,green
restaurant,Tacodeli,POINT (-97.7401083 30.3104716),cutlery,green
cafe,Houndstooth,POINT (-97.7400068 30.3106073),coffee,green
restaurant,Uchiko,POINT (-97.7398856 30.3107699),cutlery,green
bar,Cactus Cafe,POINT (-97.7413275 30.2861309),beer,green
bar,Javelina,POINT (-97.7388025 30.2581501),beer,green
bar,Half Step,POINT (-97.7386658 30.2584292),beer,green
restaurant,Lucky Robot,POINT (-97.7489794 30.2508288),cutlery,green
restaurant,Botticelli's,POINT (-97.7491227 30.2503043),cutlery,green
cafe,Bennu Coffee,POINT (-97.7196272 30.2797982),coffee,green
restaurant,Baker Street Pub and Grill,POINT (-97.783148 30.2425053),cutlery,green
restaurant,Magnolia Cafe,POINT (-97.7519802 30.2444789),cutlery,green
pub,Draught House Pub & Brewery,POINT (-97.7428611 30.3110713),beer,green
cafe,Kerbey Lane Cafe,POINT (-97.7835352 30.2422172),coffee,green
bar,Mohawk,POINT (-97.7360877 30.2700576),beer,green
restaurant,AB Liquor #2,POINT (-97.7256708 30.3532415),cutlery,green
restaurant,East Side Pies,POINT (-97.7153301 30.3148694),cutlery,green
restaurant,East Side King,POINT (-97.7747477 30.2475144),cutlery,green
restaurant,East Side King,POINT (-97.7250128 30.262939),cutlery,green
pub,Hole in the Wall,POINT (-97.7416188 30.2900325),beer,green
restaurant,Ramen Tatsu-Ya,POINT (-97.7152245 30.3612166),cutlery,green
restaurant,Este,POINT (-97.7195394 30.2839954),cutlery,green
bar,Casino El Camino,POINT (-97.7376596 30.2665007),beer,green
restaurant,Barley Swine,POINT (-97.738314 30.3413397),cutlery,green
cafe,Jo's Coffee,POINT (-97.7460802 30.2650419),coffee,green
cafe,Jo's Coffee,POINT (-97.7562269 30.2326024),coffee,green
cafe,Houndstooth,POINT (-97.7431138 30.2662841),coffee,green
restaurant,Tacodeli,POINT (-97.7350656 30.3487955),cutlery,green
bar,Kung Fu Saloon,POINT (-97.7498966 30.2696325),beer,green
cinema,Alamo Drafthouse Cinema,POINT (-97.7348892 30.3600465),film,red
cafe,Revival Coffee,POINT (-97.7277618 30.2642837),coffee,green
bar,The White Horse,POINT (-97.7270591 30.262574),beer,green
bar,Yellow Jacket Social Club,POINT (-97.7247308 30.2617215),beer,green
restaurant,Vince Young Steakhouse,POINT (-97.7411682 30.2648186),cutlery,green
place_of_worship,Saint Annie African Methodist Episcopal Church,POINT (-97.7529925 30.246835),institution,orange
bar,Barfly's,POINT (-97.7142604 30.3167177),beer,green
restaurant,Pearl Dive Oyster Bar,POINT (-97.7646296 30.2744898),cutlery,green
restaurant,El Chilito,POINT (-97.7244128 30.2630554),cutlery,green
restaurant,Tamale House East,POINT (-97.7243534 30.2615741),cutlery,green
place_of_worship,Eckankar Center of Austin,POINT (-97.7070008 30.3442633),institution,orange
restaurant,Julio's Cafe,POINT (-97.7264373 30.3045094),cutlery,green
restaurant,Vino Vino,POINT (-97.7353169 30.3069687),cutlery,green
restaurant,Bar Chi Sushi,POINT (-97.74553 30.265297),cutlery,green
cafe,Starbucks,POINT (-97.7465097 30.2658493),coffee,green
restaurant,Taverna,POINT (-97.7463264 30.2651262),cutlery,green
restaurant,Bill's Oyster,POINT (-97.7456335 30.2656186),cutlery,green
restaurant,Lamberts,POINT (-97.747927 30.26518),cutlery,green
restaurant,La Condesa,POINT (-97.7477644 30.265572),cutlery,green
bar,Remedy,POINT (-97.7495947 30.2670293),beer,green
restaurant,Rote Shaq Indian Fusion,POINT (-97.7494041 30.2675522),cutlery,green
restaurant,El Meson,POINT (-97.7689416 30.2489743),cutlery,green
restaurant,It's Italian Cucina,POINT (-97.7642578 30.2525756),cutlery,green
restaurant,El Raval,POINT (-97.764434 30.2522862),cutlery,green
place_of_worship,Berkeley United Methodist Church,POINT (-97.8083357 30.2098936),institution,orange
place_of_worship,Woodlawn Baptist Church,POINT (-97.7910429 30.2271038),institution,orange
bar,Saturn,POINT (-97.7418768 30.2712335),beer,green
bar,Bourbon Girl,POINT (-97.7408963 30.2676562),beer,green
bar,Friends Bar,POINT (-97.7410028 30.267686),beer,green
bar,Recess Arcade Bar,POINT (-97.7405829 30.2675688),beer,green
pub,The Chicago House,POINT (-97.7389772 30.2676594),beer,green
bar,Buckshot 6th St,POINT (-97.7384055 30.2669612),beer,green
bar,Cheers Shot Bar,POINT (-97.7386248 30.2670224),beer,green
restaurant,Chupacabra Cantina,POINT (-97.7391442 30.2671673),cutlery,green
bar,MugShots,POINT (-97.7384416 30.2677385),beer,green
bar,Peckerheads on Sixth,POINT (-97.7390753 30.2671481),beer,green
restaurant,Rio Grande Mexican,POINT (-97.7410729 30.2647151),cutlery,green
bar,The Dizzy Rooster,POINT (-97.7400096 30.2674088),beer,green
restaurant,Geisha Sushi & Grill,POINT (-97.7364345 30.266411),cutlery,green
theatre,Esther's Follies,POINT (-97.7374511 30.2662204),film,red
restaurant,Los Comales Restaurant,POINT (-97.7182535 30.2618724),cutlery,green
restaurant,Shandeez Grill,POINT (-97.772406 30.453921),cutlery,green
bar,Stompin Grounds,POINT (-97.7812614 30.4526852),beer,green
pub,G & S Lounge,POINT (-97.760365 30.2414943),beer,green
restaurant,ABGB,POINT (-97.7688916 30.2451066),cutlery,green
bar,ABGB,POINT (-97.7688434 30.2452596),beer,green
cafe,Wright Bros. Brew & Brew,POINT (-97.7330414 30.2644493),coffee,green
cafe,Cenote,POINT (-97.733706 30.260505),coffee,green
cafe,Starbucks,POINT (-97.8154229 30.2079458),coffee,green
restaurant,The Grove,POINT (-97.7509613 30.270593),cutlery,green
bar,Kung Fu Saloon,POINT (-97.7503681 30.2703425),beer,green
bar,Highland Lounge,POINT (-97.7448469 30.2669654),beer,green
restaurant,Hoover's Cooking,POINT (-97.7203077 30.2843995),cutlery,green
bar,Moontower Saloon,POINT (-97.8266605 30.1692713),beer,green
cafe,Caffé Medici,POINT (-97.7442485 30.264819),coffee,green
restaurant,Fogo de Chão,POINT (-97.7443724 30.2645145),cutlery,green
restaurant,Arandinas Mexican Restaurant,POINT (-97.726533 30.240538),cutlery,green
place_of_worship,Austin Ridge Bible Church,POINT (-97.8711413 30.3185782),institution,orange
cafe,Barrett's Coffee,POINT (-97.717491 30.338992),coffee,green
cafe,Double Trouble,POINT (-97.722135 30.317485),coffee,green
restaurant,Saigon On 7th,POINT (-97.712702 30.260528),cutlery,green
restaurant,Gyu-Kaku,POINT (-97.7308402 30.2633101),cutlery,green
restaurant,Brooklyn Dumpling Shop,POINT (-97.7280332 30.2634537),cutlery,green
bar,Incognito,POINT (-97.7332099 30.2644208),beer,green
bar,The Tipsy Alchemist,POINT (-97.739041 30.258393),beer,green
restaurant,Pluckers Wing Bar,POINT (-97.7450193 30.2863059),cutlery,green
restaurant,Dollar Slice Club,POINT (-97.741932 30.2866),cutlery,green
events_venue,Natures Treasures Community Event Center and Auditorium,POINT (-97.7170952 30.2978645),institution,orange
bar,The Parlor,POINT (-97.734055 30.308726),beer,green
restaurant,Brooklyn Pie Co.,POINT (-97.736246 30.344558),cutlery,green
cafe,Picnik,POINT (-97.738972 30.318904),coffee,green
restaurant,Corinne,POINT (-97.7411854 30.2625953),cutlery,green
restaurant,Mason's Famous Lobster Rolls,POINT (-97.7447359 30.2646193),cutlery,green
theatre,Google Fiber Space,POINT (-97.745067 30.264852),film,red
restaurant,Red Farm,POINT (-97.745401 30.265537),cutlery,green
restaurant,TraphouseATX,POINT (-97.745165 30.266118),cutlery,green
restaurant,Gina's on Congress,POINT (-97.74391 30.265874),cutlery,green
restaurant,Local Foods,POINT (-97.748514 30.265697),cutlery,green
restaurant,Wu Chow,POINT (-97.7478966 30.2686128),cutlery,green
cafe,Capital One Café,POINT (-97.7425331 30.2681344),coffee,green
bar,Upstairs at Caroline,POINT (-97.7423563 30.268656),beer,green
cafe,Fleet Coffee,POINT (-97.742287 30.270247),coffee,green
bar,Twin Creeks Icehouse,POINT (-97.8618191 30.4459212),beer,green
restaurant,Taco Joint,POINT (-97.734917 30.291558),cutlery,green
restaurant,Rounders Pizza,POINT (-97.92336 30.492191),cutlery,green
library,Lago Vista Public Library,POINT (-97.9880926 30.4529066),book,orange
restaurant,Mour Cafe,POINT (-97.7283854 30.2437089),cutlery,green
restaurant,1618 Asian Fusion,POINT (-97.730369 30.245235),cutlery,green
cafe,Captain quackenbush's coffeehouse,POINT (-97.79637 30.217993),coffee,green
cafe,Captain Quakenbush's Coffeehouse,POINT (-97.796455 30.217862),coffee,green
cafe,Lazydaze,POINT (-97.796492 30.217802),coffee,green
cafe,lazydazy,POINT (-97.796552 30.2178088),coffee,green
restaurant,Thundercloud Subs,POINT (-97.727639 30.240002),cutlery,green
restaurant,Pizza Hut,POINT (-97.6950538 30.3200535),cutlery,green
place_of_worship,Abundant Life Church,POINT (-97.607697 30.4438123),institution,orange
restaurant,Cho Sushi,POINT (-97.884959 30.3818205),cutlery,green
restaurant,Mama Fu's,POINT (-97.7493286 30.398259),cutlery,green
bar,The Victory Tap,POINT (-97.6199939 30.4403782),beer,green
bar,Prost Alehouse Texas,POINT (-97.6198205 30.4402868),beer,green
restaurant,Pflugerville Taco House,POINT (-97.6197363 30.4402547),cutlery,green
restaurant,Papalote Taco House,POINT (-97.781888 30.243509),cutlery,green
restaurant,The Garden,POINT (-97.785977 30.2407),cutlery,green
restaurant,Catfish Parlour,POINT (-97.7312616 30.2137895),cutlery,green
place_of_worship,All Saints Presbyterian Church & Preschool,POINT (-97.877592 30.253971),institution,orange
restaurant,DK sushi & seoul korean,POINT (-97.7861963 30.2002752),cutlery,green
restaurant,Taqueria Villanueva,POINT (-97.6869568 30.358548),cutlery,green
cafe,Holy cacao,POINT (-97.7541798 30.251009),coffee,green
restaurant,Pho Van Vietnamese,POINT (-97.7154947 30.36113),cutlery,green
cafe,Red River Cafe,POINT (-97.7284176 30.2896999),coffee,green
pub,Hopfields,POINT (-97.7410143 30.2985824),beer,green
pub,Gourmands Neighborhood Pub,POINT (-97.7153907 30.2625671),beer,green
pub,The Cavalier,POINT (-97.7147683 30.2628918),beer,green
restaurant,Arpeggio Grill,POINT (-97.7151487 30.3311905),cutlery,green
cafe,Epoch Coffee,POINT (-97.7346731 30.3593671),coffee,green
restaurant,Pluckers Wing Bar,POINT (-97.6792156 30.4990916),cutlery,green
restaurant,Polvo's,POINT (-97.7500446 30.2671399),cutlery,green
bar,Radio Coffee and Beer,POINT (-97.7877719 30.2315416),beer,green
pub,Jack & Ginger's,POINT (-97.7229454 30.4011681),beer,green
bar,Kung Fu Saloon,POINT (-97.7227584 30.4008451),beer,green
bar,St. Genevieve,POINT (-97.7228104 30.4013625),beer,green
restaurant,Burger Bar,POINT (-97.7437945 30.2646732),cutlery,green
restaurant,Corner Restaurant,POINT (-97.7438985 30.2644196),cutlery,green
theatre,Bates Recital Hall,POINT (-97.7306801 30.2874336),film,red
restaurant,Casey's Snowballs,POINT (-97.7149517 30.3120522),cutlery,green
place_of_worship,St. George's Episcopal Church,POINT (-97.715464 30.3001672),institution,orange
bar,Mala Vida,POINT (-97.7355652 30.2662263),beer,green
restaurant,Pho Dan,POINT (-97.6875611 30.382049),cutlery,green
cafe,Teapioca Lounge,POINT (-97.6877881 30.4130776),coffee,green
restaurant,Wholly Cow Burger and Zen Market,POINT (-97.7839568 30.2429035),cutlery,green
restaurant,Michi Ramen,POINT (-97.7841603 30.241537),cutlery,green
restaurant,True Food Kitchen,POINT (-97.7523453 30.2669927),cutlery,green
restaurant,Parmer Café,POINT (-97.7514666 30.4585771),cutlery,green
restaurant,Hao Hao Restaurant,POINT (-97.805593 30.2013637),cutlery,green
restaurant,Lavaca Street Bar,POINT (-97.723202 30.4005614),cutlery,green
restaurant,Punch Bowl Social,POINT (-97.7255522 30.3999964),cutlery,green
restaurant,Paul Martin's Austin Grill,POINT (-97.7216185 30.4028142),cutlery,green
restaurant,Hat Creek Burger Company,POINT (-97.7233768 30.4000202),cutlery,green
restaurant,Salvation Pizza,POINT (-97.72273 30.4009665),cutlery,green
restaurant,Flower Child,POINT (-97.7215518 30.4037493),cutlery,green
bar,The Dogwood,POINT (-97.723074 30.400873),beer,green
restaurant,Second,POINT (-97.7211691 30.4024187),cutlery,green
restaurant,JINYA Ramen Bar,POINT (-97.7232535 30.400297),cutlery,green
bar,77 Degrees,POINT (-97.7228646 30.4012164),beer,green
restaurant,Thai Kun,POINT (-97.7224137 30.4015114),cutlery,green
restaurant,Yard House,POINT (-97.7214209 30.4043458),cutlery,green
restaurant,Toulouse,POINT (-97.7215241 30.4030919),cutlery,green
cafe,EBar,POINT (-97.7203236 30.4025845),coffee,green
restaurant,Mia,POINT (-97.7231221 30.4007338),cutlery,green
restaurant,Mad Greens,POINT (-97.7229782 30.4001864),cutlery,green
restaurant,McCormick & Schmick's,POINT (-97.7251257 30.403753),cutlery,green
